codgeo;libgeo;dep;reg;long;lat;inhab_2019
02116;Braye-en-Thiérache;02;32;3.96667;49.7833;146
02117;Bray-Saint-Christophe;02;32;3.15;49.7667;68
02118;Braye;02;32;3.36667;49.4333;122
02119;Brécy;02;32;3.43333;49.15;350
02120;Brenelle;02;32;3.53333;49.3667;200
02121;Breny;02;32;3.35;49.1833;257
02122;Brie;02;32;3.4825;49.6009;54
02123;Brissay-Choigny;02;32;3.36667;49.7167;309
02124;Brissy-Hamégicourt;02;32;3.38028;49.7437;664
02125;Brumetz;02;32;3.15;49.1;216
02126;Brunehamel;02;32;4.18333;49.7667;477
02127;Bruyères-sur-Fère;02;32;3.43333;49.1833;190
02128;Bruyères-et-Montbérault;02;32;3.66667;49.5167;1572
02129;Bruys;02;32;3.56667;49.2667;20
02130;Bucilly;02;32;4.08333;49.8833;196
02131;Bucy-le-Long;02;32;3.38333;49.4;1931
02132;Bucy-lès-Cerny;02;32;3.51667;49.5833;214
02133;Bucy-lès-Pierrepont;02;32;3.9;49.65;422
02134;Buire;02;32;4.05;49.9;890
02135;Buironfosse;02;32;3.83333;49.9667;1166
02136;Burelles;02;32;3.9;49.7833;134
02137;Bussiares;02;32;3.25;49.0833;149
02138;Buzancy;02;32;3.35;49.3167;191
02139;Caillouël-Crépigny;02;32;3.15;49.6167;444
02140;Camelin;02;32;3.13417;49.5248;461
02141;La Capelle;02;32;3.91639;49.9773;1894
02142;Castres;02;32;3.23333;49.8;250
02143;Le Catelet;02;32;3.25;50;200
02144;Caulaincourt;02;32;3.1;49.8667;149
02145;Caumont;02;32;3.18333;49.6167;571
02146;Celles-lès-Condé;02;32;3.56667;49.0167;85
02148;Celles-sur-Aisne;02;32;3.48333;49.4167;261
02149;Cerizy;02;32;3.33333;49.75;67
02150;Cerny-en-Laonnois;02;32;3.66667;49.45;65
02151;Cerny-lès-Bucy;02;32;3.53333;49.5833;116
02152;Cerseuil;02;32;3.51667;49.3333;90
02153;Cessières;02;32;3.48333;49.5667;454
02154;Chacrise;02;32;3.4;49.3;367
02155;Chaillevois;02;32;3.51667;49.5167;185
02156;Chalandry;02;32;3.63333;49.6833;252
02157;Chambry;02;32;3.65;49.6;853
02158;Chamouille;02;32;3.66667;49.4667;294
02159;Champs;02;32;3.25;49.5333;286
02160;Chaourse;02;32;4;49.7;547
02162;La Chapelle-sur-Chézy;02;32;3.38333;48.95;284
02163;Charly-sur-Marne;02;32;3.28528;48.9773;2680
02164;Le Charmel;02;32;3.55;49.1167;325
02165;Charmes;02;32;3.38333;49.65;1668
02166;Chartèves;02;32;3.5;49.0833;362
02167;Chassemy;02;32;3.5;49.3833;894
02168;Château-Thierry;02;32;3.4;49.05;15262
02169;Châtillon-lès-Sons;02;32;3.68333;49.75;85
02170;Châtillon-sur-Oise;02;32;3.4;49.7833;130
02171;Chaudardes;02;32;3.78333;49.3833;87
02172;Chaudun;02;32;3.26667;49.3167;260
02173;Chauny;02;32;3.21667;49.6167;12433
02174;Chavignon;02;32;3.51667;49.4833;841
02175;Chavigny;02;32;3.3;49.4333;146
02176;Chavonne;02;32;3.56667;49.4;207
02177;Chérêt;02;32;3.68333;49.5167;152
02178;Chermizy-Ailles;02;32;3.73333;49.4667;109
02179;Chéry-Chartreuve;02;32;3.61667;49.2667;399
02180;Chéry-lès-Pouilly;02;32;3.6;49.65;712
02181;Chéry-lès-Rozoy;02;32;4.08333;49.7167;84
02182;Chevennes;02;32;3.73333;49.8167;133
02183;Chevregny;02;32;3.58333;49.4667;192
02184;Chevresis-Monceau;02;32;3.56667;49.75;365
02185;Chézy-en-Orxois;02;32;3.18333;49.1333;417
02186;Chézy-sur-Marne;02;32;3.36667;48.9833;1395
02187;Chierry;02;32;3.43333;49.0333;1113
02188;Chigny;02;32;3.76667;49.9167;157
02189;Chivres-en-Laonnois;02;32;3.85;49.6333;377
02190;Chivres-Val;02;32;3.43333;49.4;550
02191;Chivy-lès-Étouvelles;02;32;3.58333;49.5167;517
02192;Chouy;02;32;3.25;49.2;382
02193;Cierges;02;32;3.6;49.1667;69
02194;Cilly;02;32;3.83333;49.7333;209
02195;Ciry-Salsogne;02;32;3.46667;49.3667;934
02196;Clacy-et-Thierret;02;32;3.56667;49.55;323
02197;Clairfontaine;02;32;3.98333;49.9833;639
02198;Clamecy;02;32;3.36667;49.4333;229
02199;Clastres;02;32;3.23333;49.7333;656
02200;Clermont-les-Fermes;02;32;3.95;49.6667;128
02201;Coeuvres-et-Valsery;02;32;3.15;49.3333;445
02203;Coincy;02;32;3.41667;49.1667;1356
02204;Coingt;02;32;4.08333;49.7833;69
02205;Colligis-Crandelain;02;32;3.65;49.4833;244
02206;Colonfay;02;32;3.7;49.85;83
02207;Commenchon;02;32;3.16667;49.6333;213
02208;Concevreux;02;32;3.78333;49.3833;285
02209;Condé-en-Brie;02;32;3.55;49;685
02210;Condé-sur-Aisne;02;32;3.45;49.4;370
02211;Condé-sur-Suippe;02;32;3.95;49.4167;282
02212;Condren;02;32;3.28333;49.6167;720
02213;Connigis;02;32;3.53333;49.0333;330
02214;Contescourt;02;32;3.23333;49.8;62
02215;Corbeny;02;32;3.81667;49.4667;773
02216;Corcy;02;32;3.21667;49.25;313
02217;Coucy-le-Château-Auffrique;02;32;3.3225;49.5203;1051
02218;Coucy-lès-Eppes;02;32;3.76667;49.55;635
02219;Coucy-la-Ville;02;32;3.33333;49.5333;288
02220;Coulonges-Cohan;02;32;3.63639;49.2012;451
02221;Coupru;02;32;3.26667;49.0333;159
02222;Courbes;02;32;3.45;49.6833;30
02223;Courboin;02;32;3.5;49;310
02224;Courcelles-sur-Vesle;02;32;3.57195;49.3381;360
02225;Courchamps;02;32;3.26667;49.1167;92
02226;Courmelles;02;32;3.31667;49.35;1839
02227;Courmont;02;32;3.56667;49.15;142
02228;Courtemont-Varennes;02;32;3.55;49.0667;335
02229;Courtrizy-et-Fussigny;02;32;3.8;49.5167;66
02230;Couvrelles;02;32;3.48333;49.35;200
02231;Couvron-et-Aumencourt;02;32;3.51667;49.65;938
02232;Coyolles;02;32;3.05;49.2333;367
02233;Cramaille;02;32;3.45;49.2333;146
02234;Craonne;02;32;3.78333;49.4333;80
02235;Craonnelle;02;32;3.76667;49.4333;120
02236;Crécy-au-Mont;02;32;3.31667;49.4833;356
02237;Crécy-sur-Serre;02;32;3.61667;49.7;1528
02238;Crépy;02;32;3.51389;49.6042;1896
02239;Crézancy;02;32;3.5;49.05;1319
02240;Croix-Fonsomme;02;32;3.4;49.9167;256
02241;La Croix-sur-Ourcq;02;32;3.35;49.1667;110
02242;Crouttes-sur-Marne;02;32;3.24;48.98;655
02243;Crouy;02;32;3.36667;49.4;2948
02244;Crupilly;02;32;3.75;49.9167;69
02245;Cuffies;02;32;3.31667;49.4167;1832
02246;Cugny;02;32;3.15;49.7;606
02248;Cuirieux;02;32;3.81667;49.6833;160
02249;Cuiry-Housse;02;32;3.48333;49.3;104
02250;Cuiry-lès-Chaudardes;02;32;3.76667;49.3833;78
02251;Cuiry-lès-Iviers;02;32;4.10973;49.7614;28
02252;Cuissy-et-Geny;02;32;3.7;49.4167;73
02253;Cuisy-en-Almont;02;32;3.25;49.4167;355
02254;Cutry;02;32;3.18333;49.35;132
02255;Cys-la-Commune;02;32;3.56667;49.4;142
02256;Dagny-Lambercy;02;32;4.03333;49.7667;131
02257;Dallon;02;32;3.23333;49.8167;449
02258;Dammard;02;32;3.2;49.15;401
02259;Dampleux;02;32;3.15;49.25;415
02260;Danizy;02;32;3.38333;49.65;639
02261;Dercy;02;32;3.68333;49.7;398
02262;Deuillet;02;32;3.35;49.6333;221
02263;Dhuizel;02;32;3.61667;49.3667;115
02264;Dizy-le-Gros;02;32;4.01667;49.6333;775
02265;Dohis;02;32;4.13333;49.75;99
02266;Dolignon;02;32;4.08333;49.7167;52
02267;Dommiers;02;32;3.21667;49.3333;296
02268;Domptin;02;32;3.28333;49.0167;674
02269;Dorengt;02;32;3.68333;49.9667;159
02270;Douchy;02;32;3.11667;49.7667;165
02271;Dravegny;02;32;3.63333;49.2333;139
02272;Droizy;02;32;3.38333;49.2833;75
02273;Dury;02;32;3.12889;49.7506;227
02274;Ébouleau;02;32;3.86667;49.6667;210
02275;Effry;02;32;4;49.9333;334
02276;Englancourt;02;32;3.8;49.9167;132
02277;Épagny;02;32;3.25;49.4667;342
02278;Éparcy;02;32;4.06667;49.8667;37
02279;Épaux-Bézu;02;32;3.35;49.1;578
02280;Épieds;02;32;3.45;49.1;391
02281;L'Épine-aux-Bois;02;32;3.45;48.8833;268
02282;Eppes;02;32;3.73333;49.55;432
02283;Erlon;02;32;3.71667;49.7167;293
02284;Erloy;02;32;3.81667;49.9;94
02286;Esquéhéries;02;32;3.75;49.9833;868
02287;Essigny-le-Grand;02;32;3.28333;49.7667;1062
02288;Essigny-le-Petit;02;32;3.36667;49.9;354
02289;Essises;02;32;3.41667;48.9667;438
02290;Essômes-sur-Marne;02;32;3.36667;49.0333;2858
02291;Estrées;02;32;3.28333;49.9667;419
02292;Étampes-sur-Marne;02;32;3.41667;49.0333;1286
02293;Étaves-et-Bocquiaux;02;32;3.45;49.9333;579
02294;Étouvelles;02;32;3.58333;49.5333;222
02295;Étréaupont;02;32;3.91667;49.9;879
02296;Étreillers;02;32;3.15;49.8167;1230
02297;Étrépilly;02;32;3.33333;49.0833;115
02298;Étreux;02;32;3.65;49.9833;1507
02299;Évergnicourt;02;32;4.03333;49.4333;583
02301;Faucoucourt;02;32;3.46667;49.5333;325
02302;Faverolles;02;32;3.17639;49.2242;324
02303;Fayet;02;32;3.25;49.8667;681
02304;La Fère;02;32;3.36667;49.6667;3024
02305;Fère-en-Tardenois;02;32;3.51667;49.2;3153
02306;La Ferté-Chevresis;02;32;3.56667;49.7333;572
02307;La Ferté-Milon;02;32;3.11667;49.1667;2258
02308;Fesmy-le-Sart;02;32;3.67834;50.042;496
02309;Festieux;02;32;3.75;49.5167;684
02310;Fieulaine;02;32;3.45;49.8833;271
02311;Filain;02;32;3.55;49.4667;132
02312;La Flamengrie;02;32;3.91667;50;1153
02313;Flavigny-le-Grand-et-Beaurain;02;32;3.66473;49.8909;488
02315;Flavy-le-Martel;02;32;3.2;49.7167;1713
02316;Fleury;02;32;3.15639;49.2581;142
02317;Fluquières;02;32;3.15;49.8;226
02318;Folembray;02;32;3.28333;49.55;1414
02319;Fonsomme;02;32;3.4;49.9;483
02320;Fontaine-lès-Clercs;02;32;3.21667;49.8;264
02321;Fontaine-lès-Vervins;02;32;3.9;49.85;1100
02322;Fontaine-Notre-Dame;02;32;3.43333;49.8833;394
02323;Fontaine-Uterte;02;32;3.36667;49.9167;131
02324;Fontenelle;02;32;3.86667;50.0333;277
02326;Fontenoy;02;32;3.2;49.4167;506
02327;Foreste;02;32;3.1;49.8167;170
02328;Fossoy;02;32;3.48333;49.05;544
02329;Fourdrain;02;32;3.46667;49.6;429
02330;Francilly-Selency;02;32;3.23333;49.85;450
02331;Franqueville;02;32;3.80945;49.81;119
02332;Fresnes-en-Tardenois;02;32;3.55;49.15;275
02333;Fresnes-sous-Coucy;02;32;3.36973;49.5539;160
02334;Fresnoy-le-Grand;02;32;3.41667;49.95;3000
02335;Fressancourt;02;32;3.41667;49.6167;200
02336;Frières-Faillouël;02;32;3.25;49.6667;1030
02337;Froidestrées;02;32;3.9;49.9333;185
02338;Froidmont-Cohartille;02;32;3.7;49.6833;274
02339;Gandelu;02;32;3.18333;49.1;698
02340;Gauchy;02;32;3.26667;49.8167;5394
02341;Gercy;02;32;3.86667;49.8167;285
02342;Gergny;02;32;3.91667;49.9167;141
02343;Germaine;02;32;3.11667;49.7833;83
02345;Gibercourt;02;32;3.28333;49.7333;44
02346;Gizy;02;32;3.76667;49.6;690
02347;Gland;02;32;3.46667;49.05;457
02349;Goudelancourt-lès-Berrieux;02;32;3.84917;49.4967;55
02350;Goudelancourt-lès-Pierrepont;02;32;3.85473;49.6689;138
02351;Goussancourt;02;32;3.66667;49.1667;126
02352;Gouy;02;32;3.25473;50.0017;571
02353;Grandlup-et-Fay;02;32;3.73333;49.6667;321
02354;Grandrieux;02;32;4.18333;49.7333;89
02355;Gricourt;02;32;3.25;49.8833;1015
02356;Grisolles;02;32;3.35;49.15;247
02357;Gronard;02;32;3.88333;49.7833;76
02358;Grougis;02;32;3.53333;49.9333;364
02359;Grugies;02;32;3.26667;49.8;1364
02360;Guignicourt;02;32;3.96667;49.4333;2237
02361;Guise;02;32;3.63333;49.9;4998
02362;Guivry;02;32;3.11667;49.65;257
02363;Guny;02;32;3.26667;49.5167;424
02364;Guyencourt;02;32;3.83333;49.35;256
02366;Hannapes;02;32;3.61667;49.9667;317
02367;Happencourt;02;32;3.18333;49.7833;139
02368;Haramont;02;32;3.05;49.2833;589
02369;Harcigny;02;32;3.98333;49.8;246
02370;Hargicourt;02;32;3.18;49.9623;596
02371;Harly;02;32;3.31667;49.8333;1669
02372;Hartennes-et-Taux;02;32;3.35;49.2667;395
02373;Hary;02;32;3.93333;49.7833;220
02374;Lehaucourt;02;32;3.28333;49.9167;894
02375;Hautevesnes;02;32;3.23333;49.1167;174
02376;Hauteville;02;32;3.51667;49.8667;168
02377;Haution;02;32;3.83333;49.85;154
02378;La Hérie;02;32;4.05;49.8833;153
02379;Le Hérie-la-Viéville;02;32;3.63333;49.8167;354
02380;Hinacourt;02;32;3.28333;49.7333;27
02381;Hirson;02;32;4.08333;49.9167;9338
02382;Holnon;02;32;3.21667;49.8667;1439
02383;Homblières;02;32;3.36667;49.85;1514
02384;Houry;02;32;3.85;49.7833;52
02385;Housset;02;32;3.7;49.7833;159
02386;Iron;02;32;3.66667;49.95;248
02387;Itancourt;02;32;3.35;49.8;1070
02388;Iviers;02;32;4.13333;49.7833;230
02389;Jaulgonne;02;32;3.53333;49.0833;655
02390;Jeancourt;02;32;3.15;49.9333;275
02391;Jeantes;02;32;4.05;49.8;204
02392;Joncourt;02;32;3.3;49.95;306
02393;Jouaignes;02;32;3.5;49.3;151
02395;Jumencourt;02;32;3.35;49.5167;156
02396;Jumigny;02;32;3.71667;49.4167;65
02397;Jussy;02;32;3.23333;49.7167;1264
02398;Juvigny;02;32;3.31667;49.45;276
02399;Juvincourt-et-Damary;02;32;3.9;49.45;596
02400;Laffaux;02;32;3.41667;49.45;152
02401;Laigny;02;32;3.86667;49.85;199
02402;Lanchy;02;32;3.08333;49.8333;39
02403;Landifay-et-Bertaignemont;02;32;3.6;49.8167;281
02404;Landouzy-la-Cour;02;32;3.98333;49.85;189
02405;Landouzy-la-Ville;02;32;4.05;49.8667;565
02406;Landricourt;02;32;3.36667;49.5;146
02407;Laniscourt;02;32;3.55;49.55;181
02408;Laon;02;32;3.61667;49.5667;26031
02409;Lappion;02;32;3.96667;49.6167;277
02410;Largny-sur-Automne;02;32;3.05;49.2667;255
02411;Latilly;02;32;3.31667;49.15;216
02412;Launoy;02;32;3.4;49.2667;99
02413;Laval-en-Laonnois;02;32;3.6;49.5;253
02414;Lavaqueresse;02;32;3.70833;49.95;212
02415;Laversine;02;32;3.16667;49.35;164
02416;Lemé;02;32;3.76667;49.8333;447
02417;Lempire;02;32;3.16667;49.9833;94
02418;Lerzy;02;32;3.86667;49.9333;212
02419;Leschelle;02;32;3.76667;49.9667;278
02420;Lesdins;02;32;3.33333;49.9;843
02421;Lesges;02;32;3.5;49.3;105
02422;Lesquielles-Saint-Germain;02;32;3.61667;49.9333;816
02423;Leuilly-sous-Coucy;02;32;3.33333;49.4833;420
02424;Leury;02;32;3.33333;49.4333;107
02425;Leuze;02;32;4.15;49.85;174
02426;Levergies;02;32;3.31667;49.9333;558
02427;Lhuys;02;32;3.55;49.2833;147
02428;Licy-Clignon;02;32;3.26667;49.1;77
02429;Lierval;02;32;3.61667;49.4833;116
02430;Liesse-Notre-Dame;02;32;3.80445;49.6095;1405
02431;Liez;02;32;3.28333;49.6833;410
02432;Limé;02;32;3.55;49.3167;192
02433;Lislet;02;32;4.01667;49.6833;239
02434;Lizy;02;32;3.46667;49.5167;266
02435;Logny-lès-Aubenton;02;32;4.2;49.8333;74
02438;Longpont;02;32;3.21667;49.2667;279
02439;Les Septvallons;02;32;3.65278;49.3595;1203
02440;Lor;02;32;4.05;49.5333;146
02441;Louâtre;02;32;3.25;49.25;206
02442;Loupeigne;02;32;3.53333;49.25;92
02443;Lucy-le-Bocage;02;32;3.28333;49.05;195
02444;Lugny;02;32;3.81667;49.7833;109
02445;Luzoir;02;32;3.96667;49.9333;293
02446;Ly-Fontaine;02;32;3.3;49.7167;124
02447;Maast-et-Violaine;02;32;3.45;49.2833;152
02448;Mâchecourt;02;32;3.84167;49.6583;125
02449;Macogny;02;32;3.23333;49.1667;77
02450;Macquigny;02;32;3.55;49.8833;378
02451;Magny-la-Fosse;02;32;3.28333;49.9333;126
02452;Maissemy;02;32;3.2;49.8833;248
02453;Maizy;02;32;3.73333;49.3833;419
02454;La Malmaison;02;32;3.98333;49.5167;416
02455;Malzy;02;32;3.73333;49.9;203
02456;Manicamp;02;32;3.16667;49.5667;315
02457;Marchais;02;32;3.81667;49.5833;434
02458;Dhuys et Morin-en-Brie;02;32;3.48333;48.8833;830
02459;Marcy;02;32;3.4;49.8333;187
02460;Marcy-sous-Marle;02;32;3.73333;49.7333;195
02461;Marest-Dampcourt;02;32;3.15;49.6;367
02462;Mareuil-en-Dôle;02;32;3.55;49.25;246
02463;Marfontaine;02;32;3.78333;49.8;86
02464;Margival;02;32;3.4;49.4333;375
02465;Marigny-en-Orxois;02;32;3.21667;49.0667;489
02466;Marizy-Sainte-Geneviève;02;32;3.2;49.1833;131
02467;Marizy-Saint-Mard;02;32;3.21667;49.1833;50
02468;Marle;02;32;3.76667;49.7333;2322
02469;Marly-Gomont;02;32;3.8;49.9;497
02470;Martigny;02;32;4.13333;49.8667;442
02471;Martigny-Courpierre;02;32;3.68333;49.4833;124
02472;Mauregny-en-Haye;02;32;3.8;49.5333;428
02473;Mayot;02;32;3.38333;49.7;212
02474;Mennessis;02;32;3.26667;49.7;426
02475;Menneville;02;32;4;49.4167;480
02476;Mennevret;02;32;3.55;49.9833;655
02477;Mercin-et-Vaux;02;32;3.28333;49.3833;985
02478;Merlieux-et-Fouquerolles;02;32;3.5;49.5167;272
02480;Mesbrecourt-Richecourt;02;32;3.55;49.7;307
02481;Mesnil-Saint-Laurent;02;32;3.35;49.8333;480
02482;Meurival;02;32;3.76667;49.35;52
02483;Mézières-sur-Oise;02;32;3.4;49.7667;526
02484;Mézy-Moulins;02;32;3.5;49.0667;533
02485;Missy-aux-Bois;02;32;3.25;49.3333;102
02486;Missy-lès-Pierrepont;02;32;3.8;49.6333;111
02487;Missy-sur-Aisne;02;32;3.43333;49.3833;658
02488;Molain;02;32;3.51667;50.0167;154
02489;Molinchart;02;32;3.53333;49.5667;342
02490;Monampteuil;02;32;3.56667;49.4833;137
02491;Monceau-le-Neuf-et-Faucouzy;02;32;3.61584;49.7698;321
02492;Monceau-lès-Leups;02;32;3.48333;49.6667;484
02493;Monceau-le-Waast;02;32;3.7;49.6167;222
02494;Monceau-sur-Oise;02;32;3.7;49.9;129
02495;Mondrepuis;02;32;4.06667;49.9667;1046
02496;Monnes;02;32;3.21667;49.15;108
02497;Mons-en-Laonnois;02;32;3.55334;49.5373;1201
02498;Montaigu;02;32;3.83333;49.5333;766
02499;Montbavin;02;32;3.51667;49.5333;47
02500;Montbrehain;02;32;3.35;49.9667;841
02501;Montchâlons;02;32;3.73333;49.5167;77
02502;Montcornet;02;32;4.01723;49.6956;1347
02503;Mont-d'Origny;02;32;3.48333;49.8333;869
02504;Montescourt-Lizerolles;02;32;3.2575;49.7387;1686
02505;Montfaucon;02;32;3.45;48.95;209
02506;Montgobert;02;32;3.15;49.3;198
02507;Montgru-Saint-Hilaire;02;32;3.33333;49.1833;34
02508;Monthenault;02;32;3.66667;49.4833;160
02509;Monthiers;02;32;3.3;49.1;165
02510;Monthurel;02;32;3.55;49.0167;154
02511;Montigny-en-Arrouaise;02;32;3.48333;49.9;301
02512;Montigny-l'Allier;02;32;3.1;49.1167;281
02513;Montigny-le-Franc;02;32;3.91667;49.6833;147
02514;Montigny-Lengrain;02;32;3.1;49.3667;712
02515;Montigny-lès-Condé;02;32;3.56667;48.9833;64
02516;Montigny-sous-Marle;02;32;3.8;49.75;62
02517;Montigny-sur-Crécy;02;32;3.58333;49.7167;332
02518;Montlevon;02;32;3.53333;48.9667;300
02519;Montloué;02;32;4.06667;49.6667;194
02520;Mont-Notre-Dame;02;32;3.58333;49.3;745
02521;Montreuil-aux-Lions;02;32;3.2;49.0167;1387
02522;Mont-Saint-Jean;02;32;4.2;49.7833;73
02523;Mont-Saint-Martin;02;32;3.63333;49.2833;77
02524;Mont-Saint-Père;02;32;3.48333;49.0667;710
02525;Morcourt;02;32;3.31667;49.8667;593
02526;Morgny-en-Thiérache;02;32;4.06667;49.7667;88
02527;Morsain;02;32;3.18333;49.45;443
02528;Mortefontaine;02;32;3.07611;49.3317;242
02529;Mortiers;02;32;3.66667;49.6833;190
02530;Moulins;02;32;3.68333;49.4167;77
02531;Moussy-Verneuil;02;32;3.63333;49.4167;124
02532;Moÿ-de-l'Aisne;02;32;3.36667;49.75;988
02533;Muret-et-Crouttes;02;32;3.41667;49.2833;131
02534;Muscourt;02;32;3.75;49.3667;57
02535;Nampcelles-la-Cour;02;32;4;49.7833;124
02536;Nampteuil-sous-Muret;02;32;3.41667;49.3;101
02537;Nanteuil-la-Fosse;02;32;3.45;49.4333;191
02538;Nanteuil-Notre-Dame;02;32;3.4;49.2;62
02539;Nauroy;02;32;3.25;49.95;720
02540;Nesles-la-Montagne;02;32;3.41667;49.0167;1236
02541;Neufchâtel-sur-Aisne;02;32;4.03333;49.4333;426
02542;Neuflieux;02;32;3.16667;49.6;97
02543;Neuilly-Saint-Front;02;32;3.26667;49.1667;2139
02544;Neuve-Maison;02;32;4.03333;49.9333;621
02545;La Neuville-Bosmont;02;32;3.85;49.7167;192
02546;La Neuville-en-Beine;02;32;3.15;49.6833;205
02547;La Neuville-Housset;02;32;3.71667;49.7833;70
02548;La Neuville-lès-Dorengt;02;32;3.68333;49.9667;388
02549;Neuville-Saint-Amand;02;32;3.33333;49.8167;863
02550;Neuville-sur-Ailette;02;32;3.7;49.4667;107
02551;Neuville-sur-Margival;02;32;3.4;49.45;120
02552;Neuvillette;02;32;3.46667;49.85;195
02553;Nizy-le-Comte;02;32;4.05;49.5667;252
02554;Nogentel;02;32;3.4;49.0167;1029
02555;Nogent-l'Artaud;02;32;3.31667;48.9667;2224
02556;Noircourt;02;32;4.1;49.6667;83
02557;Noroy-sur-Ourcq;02;32;3.21667;49.2;133
02558;Le Nouvion-en-Thiérache;02;32;3.78333;50.0167;2651
02559;Nouvion-et-Catillon;02;32;3.48333;49.7;484
02560;Nouvion-le-Comte;02;32;3.46667;49.6833;262
02561;Nouvion-le-Vineux;02;32;3.61667;49.5;165
02562;Nouvron-Vingré;02;32;3.2;49.4333;234
02563;Noyales;02;32;3.55;49.9;172
02564;Noyant-et-Aconin;02;32;3.33333;49.3333;508
02565;Oeuilly;02;32;3.68333;49.3833;292
02566;Ognes;02;32;3.19417;49.6109;1164
02567;Ohis;02;32;4.01667;49.9333;321
02568;Oigny-en-Valois;02;32;3.13333;49.2167;158
02569;Oisy;02;32;3.66667;50.0167;470
02570;Ollezy;02;32;3.13333;49.7167;189
02571;Omissy;02;32;3.31667;49.8833;791
02572;Orainville;02;32;4.01667;49.3833;523
02573;Orgeval;02;32;3.7;49.5167;68
02574;Origny-en-Thiérache;02;32;4.01667;49.9;1493
02575;Origny-Sainte-Benoite;02;32;3.5;49.8333;1712
02576;Osly-Courtil;02;32;3.21667;49.4;328
02577;Ostel;02;32;3.56667;49.4333;78
02578;Oulches-la-Vallée-Foulon;02;32;3.75;49.4333;89
02579;Oulchy-la-Ville;02;32;3.35;49.2167;129
02580;Oulchy-le-Château;02;32;3.35;49.2;834
02581;Paars;02;32;3.6;49.3333;307
02582;Paissy;02;32;3.7;49.4167;74
02583;Pancy-Courtecon;02;32;3.65;49.4667;60
02584;Papleux;02;32;3.88333;50.0167;125
02585;Parcy-et-Tigny;02;32;3.335;49.2787;263
02586;Parfondeval;02;32;4.16667;49.7333;148
02587;Parfondru;02;32;3.71667;49.5333;363
02588;Pargnan;02;32;3.7;49.4;77
02589;Pargny-Filain;02;32;3.53333;49.4667;255
02590;Pargny-la-Dhuys;02;32;3.55;48.95;177
02591;Pargny-les-Bois;02;32;3.61667;49.7167;132
02592;Parpeville;02;32;3.55;49.7667;196
02593;Pasly;02;32;3.3;49.4;1025
02594;Passy-en-Valois;02;32;3.2;49.1667;160
02595;Passy-sur-Marne;02;32;3.56667;49.0667;131
02596;Pavant;02;32;3.28333;48.95;812
02598;Pernant;02;32;3.23333;49.3833;683
02599;Pierremande;02;32;3.25;49.5667;292
02600;Pierrepont;02;32;3.78333;49.65;392
02601;Pignicourt;02;32;4.03333;49.4167;199
02602;Pinon;02;32;3.45;49.4833;1787
02604;Pithon;02;32;3.1;49.75;84
02605;Pleine-Selve;02;32;3.51667;49.7833;164
02606;Le Plessier-Huleu;02;32;3.35;49.2333;74
02607;Ploisy;02;32;3.3;49.3333;78
02608;Plomion;02;32;4.01667;49.8;478
02609;Ployart-et-Vaurseine;02;32;3.74445;49.4884;21
02610;Pommiers;02;32;3.26667;49.4;656
02612;Pont-Arcy;02;32;3.61667;49.3833;129
02613;Pontavert;02;32;3.81667;49.4167;614
02614;Pontru;02;32;3.21667;49.9;266
02615;Pontruet;02;32;3.23333;49.9;347
02616;Pont-Saint-Mard;02;32;3.28333;49.5;206
02617;Pouilly-sur-Serre;02;32;3.58333;49.6833;520
02618;Prémont;02;32;3.38333;50;719
02619;Prémontré;02;32;3.4;49.55;664
02620;Presles-et-Boves;02;32;3.55;49.4;374
02621;Presles-et-Thierny;02;32;3.61667;49.5167;401
02622;Priez;02;32;3.26667;49.1333;50
02623;Prisces;02;32;3.86667;49.7833;109
02624;Proisy;02;32;3.73333;49.9;351
02625;Proix;02;32;3.56667;49.9;149
02626;Prouvais;02;32;3.98333;49.4667;316
02627;Proviseux-et-Plesnoy;02;32;4;49.4667;124
02628;Puiseux-en-Retz;02;32;3.13333;49.3;215
02629;Puisieux-et-Clanlieu;02;32;3.66667;49.85;300
02631;Quierzy;02;32;3.13333;49.5667;432
02632;Quincy-Basse;02;32;3.38333;49.5167;62
02633;Quincy-sous-le-Mont;02;32;3.55;49.3;61
02634;Raillimont;02;32;4.15;49.7083;81
02635;Ramicourt;02;32;3.33333;49.95;158
02636;Regny;02;32;3.41667;49.8167;206
02637;Remaucourt;02;32;3.33333;49.9;312
02638;Remies;02;32;3.53333;49.6833;234
02639;Remigny;02;32;3.28333;49.7167;364
02640;Renansart;02;32;3.45;49.7167;173
02641;Renneval;02;32;4.05;49.7333;123
02642;Résigny;02;32;4.2;49.7333;186
02643;Ressons-le-Long;02;32;3.15;49.3833;786
02644;Retheuil;02;32;3.01667;49.3167;383
02645;Reuilly-Sauvigny;02;32;3.55;49.0667;219
02647;Ribeauville;02;32;3.58333;50.05;66
02648;Ribemont;02;32;3.46667;49.8;1997
02649;Rocourt-Saint-Martin;02;32;3.38333;49.15;277
02650;Rocquigny;02;32;3.98333;50.0333;364
02651;Rogécourt;02;32;3.41667;49.6333;105
02652;Rogny;02;32;3.81667;49.7667;120
02653;Romeny-sur-Marne;02;32;3.33333;48.9833;513
02654;Romery;02;32;3.73333;49.9;86
02655;Ronchères;02;32;3.6;49.15;116
02656;Roucy;02;32;3.81667;49.3667;399
02657;Rougeries;02;32;3.8;49.8;244
02658;Roupy;02;32;3.18333;49.8167;237
